,Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Banda ancha fija,Dial up,Total_y,Accesos por cada 100 hab,Mbps (Media de bajada)
656,2016,1,Formosa,21852.0,5420.0,5.0,1023.0,14.0,28313,1.0,28314,4.858053690123639,4.872333380420963
657,2016,1,Jujuy,33481.0,6751.0,22.0,0.0,35.0,40287,2.0,40289,5.491800261988138,3.7712213425983374
658,2016,1,La Pampa,12754.0,41881.0,4536.0,6209.0,549.0,65442,487.0,65929,19.101771424266836,3.04764203627926
659,2016,1,La Rioja,16645.0,0.0,16.0,2.0,28.0,16673,18.0,16691,4.4969582015400285,4.616973938050446
660,2016,1,Mendoza,153299.0,13030.0,2576.0,34.0,1871.0,169257,1553.0,170810,8.990567825336337,3.5028689229788785
661,2016,1,Misiones,59538.0,33330.0,70.0,5.0,15.0,92951,7.0,92958,7.751215322654614,6.000968717380309
662,2016,1,Neuquén,51702.0,36122.0,1085.0,12502.0,2850.0,101969,2292.0,104261,16.65921009321782,4.420493149015266
663,2016,1,Río Negro,66894.0,27312.0,937.0,3341.0,1338.0,98745,1077.0,99822,14.14929460475045,3.826659196828916
664,2016,1,Salta,78973.0,22741.0,73.0,132.0,507.0,102423,3.0,102426,7.611315093107192,4.741858784571524
665,2016,1,San Juan,48670.0,451.0,770.0,1195.0,908.0,51373,621.0,51994,6.982387580659241,3.485523490760477
666,2016,1,San Luis,11432.0,1042.0,354.0,27.0,377.0,12915,317.0,13232,2.752950183918377,3.5029004392386534
667,2016,1,Santa Cruz,15654.0,2723.0,396.0,5088.0,2426.0,25931,356.0,26287,8.051419802811122,3.48315808971074
668,2016,1,Santa Fe,338052.0,204816.0,3014.0,4686.0,1428.0,551378,618.0,551996,16.157804349232396,4.898136028952046
669,2016,1,Santiago Del Estero,32838.0,3900.0,19.0,911.0,30.0,37695,3.0,37698,4.032855070541266,4.174011564306923
670,2016,1,Tierra Del Fuego,22636.0,4834.0,665.0,1.0,2350.0,29867,619.0,30486,19.6541853628346,3.475082632716791
671,2016,1,Tucumán,144233.0,2165.0,116.0,74.0,49.0,146596,41.0,146637,9.127106142747772,5.004036640679885
672,2015,4,Buenos Aires,1586343.0,1223603.0,103269.0,20397.0,25773.0,2946743,12642.0,2959385,17.683348856285942,4.884148905856541
673,2015,4,Capital Federal,455427.0,879950.0,19818.0,2273.0,12758.0,1360381,9845.0,1370226,44.832983780989366,5.927803522979041
674,2015,4,Catamarca,26180.0,242.0,15.0,1.0,34.0,26459,13.0,26472,6.643394374998431,4.124268369158702
675,2015,4,Chaco,56818.0,29456.0,186.0,52.0,41.0,86537,16.0,86553,7.53670916277073,5.828384180790961
676,2015,4,Chubut,43968.0,811.0,916.0,13521.0,4803.0,62279,1740.0,64019,11.205552103480567,3.283865031613298
677,2015,4,Córdoba,353530.0,266062.0,480.0,5613.0,385.0,625835,235.0,626070,17.46916799414709,5.067081493268407
678,2015,4,Corrientes,55681.0,28178.0,177.0,1354.0,45.0,85409,26.0,85435,7.950363156694786,5.259482120492081
679,2015,4,Entre Ríos,113983.0,53411.0,122.0,6427.0,194.0,173957,180.0,174137,13.123962308090588,5.007855905299356
680,2015,4,Formosa,21734.0,5314.0,4.0,1023.0,14.0,28088,1.0,28089,4.830563127165791,4.660308568580684
681,2015,4,Jujuy,32934.0,6933.0,22.0,0.0,35.0,39922,2.0,39924,5.458341251601313,3.7246804758922982
682,2015,4,La Pampa,12755.0,42705.0,4327.0,6205.0,374.0,66054,312.0,66366,19.272161272149656,2.936747707229629
683,2015,4,La Rioja,16886.0,0.0,16.0,2.0,28.0,16914,18.0,16932,4.577775134234902,4.521671863926294
684,2015,4,Mendoza,153293.0,13030.0,2572.0,38.0,1874.0,169251,1556.0,170807,9.015907568565332,3.5017779300891023
685,2015,4,Misiones,60252.0,32533.0,48.0,5.0,15.0,92846,7.0,92853,7.766317103077486,5.9022914436487
686,2015,4,Neuquén,51680.0,38902.0,1048.0,12934.0,2852.0,105122,2294.0,107416,17.22630452981118,4.355592861552936
687,2015,4,Río Negro,66851.0,27221.0,915.0,3407.0,1328.0,98655,1067.0,99722,14.185024658290292,3.768932299598505
688,2015,4,Salta,78744.0,22446.0,47.0,129.0,554.0,101917,3.0,101920,7.599850568087338,4.673467038141578
689,2015,4,San Juan,48670.0,451.0,770.0,1230.0,908.0,51408,621.0,52029,7.007150043164227,3.481604116955732
690,2015,4,San Luis,11432.0,1025.0,354.0,30.0,377.0,12901,317.0,13218,2.759291577250979,3.502937425860024
691,2015,4,Santa Cruz,15614.0,2723.0,396.0,5261.0,2409.0,26047,356.0,26403,8.143243109871943,3.4809679619106126
692,2015,4,Santa Fe,339843.0,212911.0,2885.0,4596.0,1437.0,561045,627.0,561672,16.474943169318767,4.809873774553555
693,2015,4,Santiago Del Estero,33582.0,4365.0,19.0,1139.0,30.0,39132,3.0,39135,4.197822731421939,4.094101691450764
694,2015,4,Tierra Del Fuego,22636.0,4301.0,665.0,1.0,2350.0,29334,619.0,29953,19.441920240938828,3.4748248642417257
695,2015,4,Tucumán,144188.0,1653.0,116.0,88.0,50.0,146053,42.0,146095,9.122607419100431,4.882297946330778
696,2015,3,Buenos Aires,1585467.0,1183894.0,113590.0,19989.0,25825.0,2916070,12695.0,2928765,17.5478839831824,4.700597914270459
697,2015,3,Capital Federal,454815.0,871262.0,30974.0,2229.0,12788.0,1362193,9875.0,1372068,44.91109222814752,5.66468043459464
698,2015,3,Catamarca,25801.0,242.0,15.0,1.0,34.0,26080,13.0,26093,6.5638473961451576,3.884563872599747
699,2015,3,Chaco,56282.0,28809.0,186.0,52.0,41.0,85354,16.0,85370,7.454020298824401,5.46643296553986
700,2015,3,Chubut,43964.0,792.0,916.0,13408.0,4803.0,62143,1740.0,63883,11.233578169758337,3.2790384114749496
701,2015,3,Córdoba,351692.0,264055.0,1450.0,5412.0,389.0,622761,237.0,622998,17.430734989025318,4.867849001225086
702,2015,3,Corrientes,55792.0,27604.0,176.0,1340.0,47.0,84931,28.0,84959,7.925191135920119,5.063473816782213
703,2015,3,Entre Ríos,113909.0,51945.0,122.0,6261.0,197.0,172252,182.0,172434,13.027710914374044,4.766712366729086
704,2015,3,Formosa,21573.0,5264.0,2.0,899.0,14.0,27751,1.0,27752,4.783639923880968,4.166164102194515
705,2015,3,Jujuy,32598.0,6895.0,22.0,0.0,35.0,39548,2.0,39550,5.423454555427568,3.532724551201011
706,2015,3,La Pampa,12755.0,41886.0,4078.0,6195.0,557.0,64976,495.0,65471,19.055588379965016,2.9149322141427945
707,2015,3,La Rioja,16725.0,0.0,16.0,2.0,28.0,16753,18.0,16771,4.550079085806065,4.245850575398008
708,2015,3,Mendoza,153299.0,13030.0,2572.0,42.0,1880.0,169261,1562.0,170823,9.042401990754488,3.500160951021911
709,2015,3,Misiones,59921.0,31635.0,46.0,5.0,15.0,91615,7.0,91622,7.687041384274881,5.634289050903693
710,2015,3,Neuquén,47102.0,36620.0,1045.0,13051.0,2798.0,98376,2240.0,100616,16.195213031371225,4.2299439848957405
711,2015,3,Río Negro,66806.0,27130.0,917.0,3415.0,1346.0,98529,1085.0,99614,14.21984560217436,3.7368314562024914
712,2015,3,Salta,78064.0,21688.0,47.0,129.0,645.0,100570,3.0,100573,7.525378783060509,4.4218314129775615
713,2015,3,San Juan,48670.0,451.0,770.0,1231.0,908.0,51409,621.0,52030,7.027462887351242,3.4810928203738825
714,2015,3,San Luis,11432.0,1025.0,354.0,31.0,377.0,12902,317.0,13219,2.7688118552652248,3.502753871598256
715,2015,3,Santa Cruz,15540.0,2718.0,396.0,5226.0,2391.0,25912,359.0,26271,8.159354482038923,3.4806877443585877
716,2015,3,Santa Fe,337042.0,209673.0,4169.0,4426.0,1428.0,556097,641.0,556738,16.3639671637834,4.559895452402629
717,2015,3,Santiago Del Estero,33886.0,4365.0,19.0,1097.0,30.0,39394,3.0,39397,4.237302719178804,3.911237321691457
718,2015,3,Tierra Del Fuego,22636.0,8085.0,665.0,1.0,2350.0,33118,619.0,33737,22.04802112197417,3.477721056932716
719,2015,3,Tucumán,142925.0,1135.0,116.0,88.0,50.0,144272,42.0,144314,9.04046893117945,4.572318667230303
720,2015,2,Buenos Aires,1581770.0,1141052.0,115660.0,19268.0,26040.0,2871079,12711.0,2883790,17.32566254457297,4.463495663548014
721,2015,2,Capital Federal,453178.0,858342.0,19786.0,2172.0,12806.0,1336391,9893.0,1346284,44.08485428379352,5.31214873823781
722,2015,2,Catamarca,25387.0,242.0,15.0,1.0,34.0,25666,13.0,25679,6.475144864314208,3.6825082950385535
723,2015,2,Chaco,55767.0,27809.0,179.0,52.0,41.0,83832,16.0,83848,7.341229538625331,5.194771414259476
724,2015,2,Chubut,43949.0,762.0,916.0,13055.0,4803.0,61745,1740.0,63485,11.21567809935022,3.216571647485116
725,2015,2,Córdoba,348130.0,255596.0,435.0,5199.0,386.0,609510,236.0,609746,17.106520102782877,4.557937666200854
726,2015,2,Corrientes,55238.0,26553.0,157.0,1321.0,47.0,83288,28.0,83316,7.790823368355694,4.847197637993736
727,2015,2,Entre Ríos,113378.0,49767.0,119.0,6031.0,197.0,169309,183.0,169492,12.837181261223597,4.55056996750087
728,2015,2,Formosa,21097.0,5164.0,2.0,737.0,50.0,27013,37.0,27050,4.673478484721786,3.7649156840276494
729,2015,2,Jujuy,32183.0,5482.0,22.0,0.0,35.0,37720,2.0,37722,5.188392481356063,3.4086788431460917
730,2015,2,La Pampa,12756.0,40825.0,3719.0,6190.0,562.0,63552,500.0,64052,18.685329046975877,2.8626566401062417
731,2015,2,La Rioja,16463.0,0.0,16.0,2.0,28.0,16491,18.0,16509,4.494678751214943,4.001551396208129
732,2015,2,Mendoza,153301.0,13030.0,2572.0,38.0,1882.0,169259,1564.0,170823,9.0682944930269,3.4997241088624933
733,2015,2,Misiones,59179.0,29283.0,37.0,5.0,15.0,88512,7.0,88519,7.449815014930095,5.327562649676923
734,2015,2,Neuquén,47078.0,34183.0,1044.0,12781.0,2799.0,95644,2241.0,97885,15.814175161962616,4.059617737533036
735,2015,2,Río Negro,66738.0,26268.0,916.0,3457.0,1348.0,97640,1087.0,98727,14.14343856592951,3.666734448621427
736,2015,2,Salta,77214.0,20297.0,47.0,129.0,580.0,98264,3.0,98267,7.378443804380798,4.218121645686839
737,2015,2,San Juan,48670.0,451.0,770.0,1189.0,908.0,51367,621.0,51988,7.042097078751527,3.478919289066708
738,2015,2,San Luis,11432.0,1025.0,354.0,33.0,377.0,12904,317.0,13221,2.778618445940834,3.5027709531013613
739,2015,2,Santa Cruz,15343.0,2707.0,396.0,4917.0,2400.0,25384,379.0,25763,8.058063850217536,3.47332349743749
740,2015,2,Santa Fe,333117.0,204685.0,2877.0,4320.0,1389.0,545739,649.0,546388,16.093025858679276,4.303196181656382
741,2015,2,Santiago Del Estero,33873.0,4365.0,19.0,1091.0,30.0,39375,3.0,39378,4.2466687085071415,3.728811295360471
742,2015,2,Tierra Del Fuego,22636.0,7927.0,665.0,1.0,2350.0,32960,619.0,33579,22.09595378004725,3.47751587628866
743,2015,2,Tucumán,139944.0,479.0,116.0,88.0,50.0,140635,42.0,140677,8.841187690702666,4.306812767469965
744,2015,1,Buenos Aires,1583135.0,1096836.0,134177.0,18754.0,28940.0,2847076,14766.0,2861842,17.241393436944044,4.323803709346771
745,2015,1,Capital Federal,454934.0,841743.0,19334.0,1994.0,14716.0,1321139,11582.0,1332721,43.65872499007399,4.999711683876372
746,2015,1,Catamarca,25033.0,241.0,16.0,1.0,41.0,25312,20.0,25332,6.403016990794336,3.483603660962992
747,2015,1,Chaco,54952.0,26161.0,164.0,27.0,56.0,81329,31.0,81360,7.143089175357747,4.899908797030372
748,2015,1,Chubut,45645.0,717.0,906.0,12540.0,5465.0,63327,1946.0,65273,11.585798774556787,3.213156577759796
749,2015,1,Córdoba,343883.0,247564.0,415.0,4645.0,450.0,596663,294.0,596957,16.79362190248589,4.304279282006848
750,2015,1,Corrientes,54649.0,25372.0,129.0,1319.0,62.0,81488,43.0,81531,7.642568763996284,4.628190221393157
751,2015,1,Entre Ríos,112363.0,47411.0,108.0,5943.0,245.0,165839,231.0,166070,12.609336086982932,4.3467465057866335
752,2015,1,Formosa,21022.0,4951.0,1.0,670.0,56.0,26657,43.0,26700,4.62384901660949,3.3811501123595504
753,2015,1,Jujuy,31505.0,5048.0,22.0,0.0,36.0,36608,3.0,36611,5.050879913471037,3.241902108598274
754,2015,1,La Pampa,13143.0,39571.0,3215.0,6164.0,604.0,62155,542.0,62697,18.33234893363197,2.8340995102178685
755,2015,1,La Rioja,16282.0,0.0,16.0,2.0,33.0,16310,23.0,16333,4.462324463144091,3.780402106036489
756,2015,1,Mendoza,152433.0,13030.0,2542.0,29.0,2126.0,168355,1805.0,170160,9.059236417534116,3.499130670898351
757,2015,1,Misiones,58262.0,26836.0,30.0,5.0,13.0,85139,7.0,85146,7.1884830279667495,4.973004251321198
758,2015,1,Neuquén,47518.0,32152.0,1024.0,12088.0,2960.0,93373,2369.0,95742,15.526250068921229,3.911491638198585
759,2015,1,Río Negro,66274.0,25217.0,907.0,3473.0,1462.0,96145,1188.0,97333,13.99387526238606,3.585297088257377
760,2015,1,Salta,76280.0,19781.0,47.0,129.0,574.0,96793,18.0,96811,7.294642964784741,4.022777936163619
761,2015,1,San Juan,48441.0,451.0,755.0,1165.0,1007.0,51117,702.0,51819,7.039582453142129,3.4769891700932414
762,2015,1,San Luis,11414.0,1025.0,351.0,30.0,412.0,12878,354.0,13232,2.790401457622043,3.5009942704654264
763,2015,1,Santa Cruz,16215.0,2700.0,392.0,4772.0,2562.0,26217,424.0,26641,8.391896957421542,3.474217030667377
764,2015,1,Santa Fe,328809.0,199037.0,2845.0,4239.0,1507.0,535640,797.0,536437,15.832773292036377,4.063283068408137
765,2015,1,Santiago Del Estero,33813.0,4365.0,19.0,1020.0,35.0,39244,8.0,39252,4.244468954778434,3.571104125126239
766,2015,1,Tierra Del Fuego,22291.0,7924.0,657.0,1.0,2583.0,32726,730.0,33456,22.16715476458662,3.453878085751408
767,2015,1,Tucumán,137857.0,115.0,116.0,88.0,100.0,138184,92.0,138276,8.71860866450986,4.071078040242438
768,2014,4,Buenos Aires,1575978.0,1070135.0,120528.0,17728.0,32038.0,2801178,15229.0,2816407,17.0147634301905,4.198943508236657
769,2014,4,Capital Federal,455785.0,840224.0,17155.0,1962.0,15394.0,1318526,11994.0,1330520,43.604620676636536,4.7817877112755625
770,2014,4,Catamarca,25192.0,241.0,16.0,0.0,44.0,25472,21.0,25493,6.459254980059493,3.336005334797788
771,2014,4,Chaco,55024.0,10918.0,31.0,0.0,62.0,65998,37.0,66035,5.81368220415458,3.977400363306085
772,2014,4,Chubut,48539.0,697.0,891.0,12256.0,6159.0,66557,1985.0,68542,12.22355578461917,3.174649158131256
773,2014,4,Córdoba,345157.0,240452.0,419.0,3918.0,486.0,590113,319.0,590432,16.655707331301695,4.092903062184572
774,2014,4,Corrientes,54754.0,9526.0,40.0,1315.0,75.0,65656,54.0,65710,6.174655065970425,3.806112311672501
775,2014,4,Entre Ríos,112291.0,23027.0,57.0,5178.0,260.0,140567,246.0,140813,10.718328095183365,3.800051787110069
776,2014,4,Formosa,21245.0,4896.0,1.0,0.0,65.0,26156,51.0,26207,4.549162969289201,3.023326617826618
777,2014,4,Jujuy,31349.0,4583.0,22.0,37.0,11.0,35999,3.0,36002,4.982003512117359,3.127642108190794
778,2014,4,La Pampa,16043.0,34281.0,514.0,5894.0,648.0,56813,567.0,57380,16.816524623987434,2.754208730637699
779,2014,4,La Rioja,16352.0,0.0,17.0,0.0,33.0,16379,23.0,16402,4.496901902725229,3.582023899524448
780,2014,4,Mendoza,151797.0,13030.0,2534.0,31.0,2222.0,167766,1848.0,169614,9.056377705209336,3.498767768599914
781,2014,4,Misiones,58435.0,18613.0,16.0,150.0,15.0,77222,7.0,77229,6.540662222041546,4.025619961413459
782,2014,4,Neuquén,47721.0,31778.0,1014.0,11853.0,3030.0,92999,2397.0,95396,15.52866412077054,3.850772582597391
783,2014,4,Río Negro,66307.0,23703.0,901.0,3819.0,1530.0,95050,1210.0,96260,13.88953018584786,3.543129254254254
784,2014,4,Salta,76026.0,17289.0,48.0,6.0,578.0,93921,26.0,93947,7.103785883014793,3.862259431502549
785,2014,4,San Juan,48653.0,451.0,740.0,1202.0,1073.0,51390,729.0,52119,7.100961754619733,3.4752201692281126
786,2014,4,San Luis,11419.0,926.0,355.0,24.0,423.0,12788,359.0,13147,2.781956955527201,3.503621206358865
787,2014,4,Santa Cruz,17553.0,448.0,388.0,4395.0,2929.0,25277,436.0,25713,8.15757414246012,3.3330261837139634
788,2014,4,Santa Fe,335267.0,183009.0,3205.0,6282.0,1634.0,528459,938.0,529397,15.657532856900756,3.780707860716513
789,2014,4,Santiago Del Estero,34110.0,4231.0,19.0,920.0,37.0,39308,9.0,39317,4.26296198713424,3.4582244726597287
790,2014,4,Tierra Del Fuego,21948.0,3664.0,655.0,1.0,2722.0,28249,741.0,28990,19.341882280727507,3.4747244698924056
791,2014,4,Tucumán,137093.0,97.0,116.0,13.0,105.0,137329,95.0,137424,8.693215352295233,3.860612310244953
792,2014,3,Buenos Aires,1562533.0,1110628.0,124474.0,20049.0,31881.0,2835537,14028.0,2849565,17.26299843234104,3.969046991173242
793,2014,3,Capital Federal,450155.0,833402.0,17886.0,1995.0,14387.0,1307195,10630.0,1317825,43.20639959292724,4.437380943390075
794,2014,3,Catamarca,24380.0,244.0,15.0,0.0,47.0,24665,21.0,24686,6.269890252791938,2.915176175040519
795,2014,3,Chaco,53321.0,10336.0,29.0,1.0,59.0,63710,36.0,63746,5.627757222300207,3.461947812450996
796,2014,3,Chubut,49219.0,668.0,882.0,11853.0,6515.0,67130,2007.0,69137,12.388234071451354,3.165741790763976
797,2014,3,Córdoba,340212.0,240334.0,444.0,4064.0,377.0,585231,200.0,585431,16.5601374978714,3.6600622495599104
798,2014,3,Corrientes,52957.0,9184.0,31.0,1312.0,65.0,63516,33.0,63549,5.9862826719116935,3.410927776641118
799,2014,3,Entre Ríos,108907.0,22440.0,48.0,5203.0,135.0,136618,115.0,136733,10.433826435850124,3.3996079417526825
800,2014,3,Formosa,21021.0,4836.0,0.0,0.0,80.0,25873,64.0,25937,4.5129252671268265,2.656283015230384
801,2014,3,Jujuy,30128.0,3541.0,22.0,37.0,13.0,33739,2.0,33741,4.68339443034039,2.9307053902518616
802,2014,3,La Pampa,16051.0,33940.0,538.0,11219.0,677.0,61861,564.0,62425,18.33753400191527,2.816519545748315
803,2014,3,La Rioja,15864.0,0.0,14.0,1.0,37.0,15893,23.0,15916,4.379035874747908,3.095178784641488
804,2014,3,Mendoza,150120.0,13030.0,2512.0,40.0,2222.0,166184,1740.0,167924,8.992236937014606,3.5028531768490665
805,2014,3,Misiones,56933.0,18373.0,4.0,3.0,14.0,75327,0.0,75327,6.399773666851879,3.5775238575714927
806,2014,3,Neuquén,54458.0,30964.0,1000.0,12858.0,3087.0,100099,2268.0,102367,16.726688649309313,3.7429104879160966
807,2014,3,Río Negro,65264.0,26590.0,888.0,3533.0,1505.0,96629,1151.0,97780,14.159932806209634,3.4799791702900404
808,2014,3,Salta,73828.0,18394.0,43.0,109.0,580.0,92929,25.0,92954,7.053549273694012,3.4109103624880306
809,2014,3,San Juan,48272.0,451.0,731.0,1199.0,1126.0,51031,748.0,51779,7.0752480415613945,3.473725985590389
810,2014,3,San Luis,11303.0,925.0,355.0,25.0,438.0,12683,363.0,13046,2.770051341285783,3.503113190184049
811,2014,3,Santa Cruz,17862.0,492.0,385.0,4273.0,3098.0,25664,446.0,26110,8.34323913237982,3.3073222601557406
812,2014,3,Santa Fe,325577.0,183630.0,4407.0,6540.0,733.0,520196,691.0,520887,15.43798865461788,3.375592912249111
813,2014,3,Santiago Del Estero,32820.0,3900.0,19.0,768.0,41.0,37539,9.0,37548,4.082169590293595,3.0995465103889184
814,2014,3,Tierra Del Fuego,21840.0,3469.0,650.0,1.0,2832.0,28037,755.0,28792,19.344392262780588,3.470981711419659
815,2014,3,Tucumán,131739.0,97.0,117.0,13.0,100.0,131978,88.0,132066,8.381678430058432,3.349897526769352
816,2014,2,Buenos Aires,1568881.0,1025490.0,120008.0,17020.0,33147.0,2750430,14116.0,2764546,16.794925434991658,3.851862760043666
817,2014,2,Capital Federal,447637.0,828411.0,17729.0,1883.0,14555.0,1299502,10713.0,1310215,42.974776961427445,4.249991223638481
818,2014,2,Catamarca,24380.0,243.0,17.0,0.0,43.0,24660,23.0,24683,6.284355435383139,2.915358424826804
819,2014,2,Chaco,53321.0,9870.0,30.0,0.0,58.0,63243,36.0,63279,5.602127567276613,3.4206301023632
820,2014,2,Chubut,51070.0,649.0,866.0,10960.0,6974.0,68503,2016.0,70519,12.696289361395674,3.156405252857589
821,2014,2,Córdoba,337825.0,234729.0,351.0,3673.0,374.0,576747,205.0,576952,16.365408420405306,3.5567859606832632
822,2014,2,Corrientes,52883.0,8680.0,31.0,1309.0,55.0,62925,33.0,62958,5.945267054468535,3.3669705989802563
823,2014,2,Entre Ríos,108900.0,21706.0,49.0,4795.0,133.0,135468,115.0,135583,10.372072065869386,3.312400309974538
824,2014,2,Formosa,20894.0,4628.0,0.0,0.0,78.0,25535,65.0,25600,4.464869672895974,2.6523512500000006
825,2014,2,Jujuy,30128.0,4161.0,23.0,40.0,9.0,34359,2.0,34361,4.784095434078587,2.7690316794782204
826,2014,2,La Pampa,15957.0,32600.0,513.0,5869.0,689.0,55048,580.0,55628,16.379048903362197,2.684576055426866
827,2014,2,La Rioja,15864.0,0.0,14.0,0.0,34.0,15889,23.0,15912,4.393383418787844,3.095153343388638
828,2014,2,Mendoza,148979.0,13030.0,2480.0,36.0,2282.0,165046,1761.0,166807,8.95860097015214,3.503033182060705
829,2014,2,Misiones,56933.0,17594.0,4.0,150.0,8.0,74689,0.0,74689,6.365807425994047,3.540023885712756
830,2014,2,Neuquén,47767.0,29776.0,997.0,10765.0,2983.0,90053,2235.0,92288,15.137568029498311,3.6647043380451545
831,2014,2,Río Negro,64920.0,24944.0,876.0,3657.0,1560.0,94812,1145.0,95957,13.946569423268942,3.4286257504445143
832,2014,2,Salta,73841.0,17504.0,45.0,7.0,577.0,91949,25.0,91974,7.004015501526469,3.391137751108792
833,2014,2,San Juan,48161.0,451.0,722.0,1139.0,1173.0,50891,755.0,51646,7.077771062624967,3.4724840645935795
834,2014,2,San Luis,11306.0,925.0,354.0,22.0,448.0,12691,364.0,13055,2.781512264860477,3.5041044810417468
835,2014,2,Santa Cruz,18956.0,448.0,381.0,4118.0,3266.0,26710,459.0,27169,8.744673181156902,3.3181516601634398
836,2014,2,Santa Fe,324101.0,178495.0,3085.0,6041.0,636.0,511753,605.0,512358,15.216957428230304,3.3116910410979234
837,2014,2,Santiago Del Estero,32820.0,4231.0,19.0,907.0,34.0,38002,9.0,38011,4.143683147939005,3.0697509211495944
838,2014,2,Tierra Del Fuego,21618.0,3008.0,648.0,1.0,2934.0,27443,766.0,28209,19.08631433655622,3.470095986812908
839,2014,2,Tucumán,131740.0,97.0,121.0,13.0,98.0,131981,88.0,132069,8.409488588173268,3.34994476711167
840,2014,1,Buenos Aires,1567685.0,1000879.0,120960.0,16528.0,33824.0,2725732,14144.0,2739876,16.692346018019045,3.7331327999829305
841,2014,1,Capital Federal,445569.0,820161.0,17767.0,1866.0,14555.0,1289204,10714.0,1299918,42.655071630586406,4.024081510870217
842,2014,1,Catamarca,24126.0,46.0,17.0,0.0,43.0,24209,23.0,24232,6.184614520776599,2.8027344007923407
843,2014,1,Chaco,52971.0,9497.0,30.0,0.0,58.0,62520,36.0,62556,5.553671463702625,3.2558373037444444
844,2014,1,Chubut,51066.0,539.0,866.0,10776.0,6974.0,68205,2016.0,70221,12.703590133239262,3.1759166751464583
845,2014,1,Córdoba,336841.0,225769.0,347.0,3585.0,368.0,566705,205.0,566910,16.125183143749393,3.3874045815248133
846,2014,1,Corrientes,52565.0,8279.0,31.0,1306.0,55.0,62203,33.0,62236,5.891708288681968,3.2186250823491607
847,2014,1,Entre Ríos,107883.0,21379.0,49.0,4887.0,133.0,134216,115.0,134331,10.302247104839328,3.1672900899827185
848,2014,1,Formosa,20774.0,4548.0,0.0,0.0,100.0,25335,87.0,25422,4.444467754793774,2.573729210919676
849,2014,1,Jujuy,29765.0,4030.0,23.0,0.0,9.0,33825,2.0,33827,4.724302778829112,2.690263349406857
850,2014,1,La Pampa,15826.0,31305.0,513.0,5848.0,701.0,53601,592.0,54193,15.994061954006703,2.64721042446136
851,2014,1,La Rioja,15663.0,0.0,14.0,0.0,34.0,15688,23.0,15711,4.353174900044055,2.964740372987079
852,2014,1,Mendoza,148970.0,12076.0,2480.0,37.0,2282.0,164084,1761.0,165845,8.933318322823283,3.502680556555116
853,2014,1,Misiones,56597.0,17191.0,4.0,150.0,8.0,73950,0.0,73950,6.323160981949705,3.403126267679909
854,2014,1,Neuquén,47790.0,28161.0,997.0,10381.0,3051.0,88077,2303.0,90380,14.882265766507492,3.5493016508254125
855,2014,1,Río Negro,64886.0,24156.0,876.0,3576.0,1572.0,93909,1157.0,95066,13.867842232252002,3.353796318189495
856,2014,1,Salta,73131.0,17538.0,45.0,8.0,568.0,91265,25.0,91290,6.976877486214764,3.3009019792545207
857,2014,1,San Juan,48161.0,434.0,722.0,808.0,1173.0,50543,755.0,51298,7.050796578649686,3.4691384597491712
858,2014,1,San Luis,11306.0,428.0,354.0,21.0,448.0,12193,364.0,12557,2.684668505334274,3.5028153221310823
859,2014,1,Santa Cruz,18927.0,100.0,381.0,4092.0,3264.0,26304,460.0,26764,8.677326900880571,3.315991479820628
860,2014,1,Santa Fe,322662.0,174296.0,3059.0,5951.0,644.0,506000,612.0,506612,15.077800919408592,3.1474068452786788
861,2014,1,Santiago Del Estero,32567.0,3598.0,19.0,915.0,34.0,37124,9.0,37133,4.058899015580628,2.949471721499205
862,2014,1,Tierra Del Fuego,21618.0,2837.0,648.0,1.0,2934.0,27272,766.0,28038,19.10492102645171,3.446887937323564
863,2014,1,Tucumán,129717.0,83.0,121.0,13.0,98.0,129944,88.0,130032,8.307214637543202,3.208341823551126
