,Provincia,Partido,Localidad,ADSL_x,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Población,ADSL_y,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
149,Buenos aires,Coronel Suárez,Santa Trinidad,0,63,0,648,0,0,0,0,711,1474,--,SI,--,SI,--,--,SI,SI,SI,6203090.0,-37.4891036510029,-61.9252761219778
150,Buenos aires,Coronel Suárez,Villa La Arcadia,0,104,0,72,0,0,0,0,176,434,--,SI,--,SI,--,--,--,--,--,6203100.0,-38.1345025284944,-61.7885553500206
151,Buenos aires,Daireaux,Daireaux,281,0,0,0,194,50,0,339,864,12122,SI,--,--,--,SI,SI,SI,SI,SI,6231030.0,-36.6001749213746,-61.7450132654369
152,Buenos aires,Daireaux,Salazar,0,0,0,0,0,0,0,79,79,1924,--,--,--,--,--,SI,SI,SI,SI,6231060.0,-36.307117163487,-62.2003365899
153,Buenos aires,Dolores,Dolores,1575,11070,1,8,0,0,325,0,12979,25940,SI,SI,SI,SI,--,SI,SI,SI,SI,6238010.0,-36.3161215739926,-57.6752657333964
154,Buenos aires,Dolores,Sevigne,0,0,0,0,0,0,0,1,1,286,--,--,--,--,--,SI,SI,SI,SI,6238020.0,-36.2067284269712,-57.7413707296745
155,Buenos aires,Ensenada,Ensenada,1534,10838,17,2923,6,0,0,2092,17410,56463,SI,SI,SI,SI,--,SI,SI,SI,SI,6245010.0,-34.8679770208454,-57.9214379246659
156,Buenos aires,Ensenada,Villa Catela,0,0,0,0,0,0,0,7,7,0,--,--,--,--,--,SI,--,SI,SI,6245010.0,-34.884600148052,-57.9511290255284
157,Buenos aires,Escobar,Belen de Escobar,2614,17042,21,9338,333,1,0,97,29446,64544,SI,SI,--,SI,SI,SI,SI,SI,SI,6252010.0,-34.3516704130246,-58.7832526742638
158,Buenos aires,Escobar,El cazador,0,975,0,2226,0,0,0,0,3201,4722,--,SI,--,SI,--,--,SI,SI,SI,6252010.0,-34.3034904902207,-58.7811274560113
159,Buenos aires,Escobar,Garín,4440,9756,3,3645,2,2,0,11,17859,70042,SI,SI,--,SI,SI,SI,SI,SI,SI,6252010.0,-34.428785229178,-58.7361732596546
160,Buenos aires,Escobar,Ingeniero Maschwitz,933,4261,3,3091,1,0,0,300,8589,14734,SI,SI,--,SI,--,SI,SI,SI,SI,6252010.0,-34.3790006332322,-58.7303342412363
161,Buenos aires,Escobar,Loma Verde,0,0,0,1058,0,0,0,0,1058,3783,--,--,--,SI,--,--,--,SI,SI,6252010.0,-34.3285234890863,-58.8506997728362
162,Buenos aires,Escobar,Maquinista F. Savio (este),404,4528,0,14,2,0,0,14,4962,37480,SI,SI,--,SI,--,SI,SI,SI,SI,6252010.0,-34.3964888336318,-58.7629458829717
163,Buenos aires,Escobar,Matheu,1242,2584,2,23,3,2,0,58,3914,16903,SI,SI,--,SI,SI,SI,SI,SI,SI,6252010.0,-34.3688779666182,-58.8402291878847
164,Buenos aires,Esteban Echeverría,9 De Abril,237,6668,6,12,1,0,0,153,7077,50116,SI,SI,SI,SI,--,SI,SI,SI,SI,6260010.0,-34.7565075768115,-58.4902923509723
165,Buenos aires,Esteban Echeverría,Canning,3,3636,0,1050,1,0,0,288,4978,7941,SI,SI,--,SI,--,SI,SI,SI,SI,6260010.0,-34.8849791351051,-58.4778099372334
166,Buenos aires,Esteban Echeverría,El Jagüel,0,6276,0,4,2,2,0,89,6373,60132,--,SI,--,SI,SI,SI,SI,SI,SI,6260010.0,-34.8304505041023,-58.494869419897
167,Buenos aires,Esteban Echeverría,Luis Guillón,4,7436,2,1758,1,0,0,77,9278,46649,SI,SI,SI,SI,--,SI,SI,SI,SI,6260010.0,-34.800196435999,-58.4530964052639
168,Buenos aires,Esteban Echeverría,Monte Grande,211,27784,61,24799,70,4,0,312,53241,135893,SI,SI,SI,SI,SI,SI,SI,SI,SI,6260010.0,-34.8191368630736,-58.4726947603508
169,Buenos aires,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,2,0,0,0,0,0,0,0,2,14,SI,--,--,--,--,--,SI,--,--,6260010.0,-34.8128216283518,-58.5521650062885
170,Buenos aires,Exaltación de la Cruz,Arroyo de la Cruz,0,0,0,0,0,0,0,164,164,243,--,--,--,--,--,SI,--,SI,SI,6266010.0,-34.3363786908945,-59.1094149717708
171,Buenos aires,Exaltación de la Cruz,Los Cardales,2,7166,2,0,0,2,0,0,7172,7174,SI,SI,SI,--,SI,SI,SI,SI,SI,6266040.0,-34.3300736993853,-58.9885651588167
172,Buenos aires,Exaltación de la Cruz,Parada Orlando,0,0,0,0,0,0,0,5,5,1207,--,--,--,--,--,SI,--,--,--,6266050.0,-34.3273003551547,-59.0759905460338
173,Buenos aires,Exaltación de la Cruz,Parada Robles - Pavón,1150,0,0,1906,0,0,0,164,3220,8008,SI,--,--,SI,--,SI,SI,SI,SI,6266060.0,-34.3581118951493,-59.0310010709452
174,Buenos aires,Exaltación de la Cruz,El Remanso,397,0,0,335,0,0,0,43,775,0,SI,--,--,SI,--,SI,SI,SI,SI,6266030.0,-34.4149477393736,-59.086281182388
175,Buenos aires,Ezeiza,Aeropuerto Internacional Ezeiza,223,0,3,4,0,1,0,0,231,5651,SI,--,SI,SI,SI,--,SI,SI,SI,6270010.0,-34.8128216283518,-58.5521650062885
176,Buenos aires,Ezeiza,Canning,194,1799,1,1036,1,0,0,150,3181,3444,SI,SI,SI,SI,--,SI,SI,SI,SI,6270010.0,-34.8962283957338,-58.5087006002723
177,Buenos aires,Ezeiza,Carlos Spegazzini,343,5817,2,1309,164,2,0,1,7638,25990,SI,SI,SI,SI,SI,SI,SI,SI,SI,6270010.0,-34.9338489869515,-58.5780017334776
178,Buenos aires,Ezeiza,José Maria Ezeiza,540,14124,13,4960,0,2,0,103,19742,56219,SI,SI,SI,SI,SI,SI,SI,SI,SI,6270010.0,-34.8536100103068,-58.5195521653909
179,Buenos aires,Ezeiza,La Unión,107,9129,1,752,0,2,0,0,9991,33227,SI,SI,--,SI,SI,--,SI,SI,SI,6270010.0,-34.8503859677023,-58.5558695462288
180,Buenos aires,Ezeiza,Tristán Suarez,571,11156,5,900,18,0,0,8,12658,37944,SI,SI,SI,SI,--,SI,SI,SI,SI,6270010.0,-34.8851527149847,-58.5700335845498
181,Buenos aires,Florencio Varela,Bosques,35,7704,3,3403,13,0,0,266,11424,64077,SI,SI,SI,SI,--,SI,SI,SI,SI,6274010.0,-34.827580702831,-58.2229120039488
182,Buenos aires,Florencio Varela,Estanislao Severo Zeballos,7,2435,4,4028,0,0,0,0,6474,26005,SI,SI,SI,SI,--,--,SI,SI,SI,6274010.0,-34.812285887223,-58.2426532633495
183,Buenos aires,Florencio Varela,Florencio Varela,661,17987,30,23820,263,4,0,810,43575,149676,SI,SI,SI,SI,SI,SI,SI,SI,SI,6274010.0,-34.7960544308506,-58.2748588953342
184,Buenos aires,Florencio Varela,Gobernador Julio A. Costa,13,7370,6,487,0,0,0,0,7876,61135,SI,SI,SI,SI,--,--,SI,SI,SI,6274010.0,-34.8152397261388,-58.3082334245906
185,Buenos aires,Florencio Varela,Ingeniero Juan Allan,2505,5170,0,907,0,0,0,0,8582,32994,SI,SI,--,SI,--,--,SI,SI,SI,6274010.0,-34.8648075260046,-58.2110437322304
186,Buenos aires,Florencio Varela,La Capilla,0,0,0,4,0,0,0,0,4,0,--,--,--,SI,--,--,SI,SI,SI,6274010.0,-34.9437330109546,-58.2632550914349
187,Buenos aires,Florencio Varela,Villa Brown,0,88,0,280,0,0,0,0,368,7484,--,SI,--,SI,--,--,--,SI,SI,6274010.0,-34.8790424725562,-58.2898092496787
188,Buenos aires,Florencio Varela,Villa San Luis,0,363,0,0,0,0,0,0,363,12693,--,SI,--,SI,--,--,--,SI,SI,6274010.0,-34.8627929258513,-58.2553232274346
189,Buenos aires,Florencio Varela,Villa Santa Rosa,31,4061,1,226,0,0,0,0,4319,27308,SI,SI,SI,SI,--,--,SI,SI,SI,6274010.0,-34.8380276482598,-58.2888899071764
190,Buenos aires,Florencio Varela,Villa Vatteone,12,4377,1,2574,0,0,0,0,6964,44632,SI,SI,SI,SI,--,--,SI,SI,SI,6274010.0,-34.8303193176345,-58.2635239901185
191,Buenos aires,Florentino Ameghino,Blaquier,0,0,0,0,0,1,0,5,6,676,--,--,--,--,SI,SI,SI,SI,SI,6277010.0,-34.6356616332748,-62.4786821321875
192,Buenos aires,Florentino Ameghino,Florentino Ameghino,98,0,0,329,0,0,0,0,427,7225,SI,--,--,SI,--,--,SI,SI,SI,6277020.0,-34.846677699169,-62.4671575805384
193,Buenos aires,Florentino Ameghino,Porvenir,0,0,0,0,0,0,0,2,2,156,--,--,--,--,--,SI,--,--,--,6277030.0,-34.9522292183733,-62.2174229886622
194,Buenos aires,General Alvarado,Comandante Nicanor Otamendi,0,0,3,930,0,1,0,32,966,6623,--,--,SI,SI,SI,SI,SI,SI,SI,6280010.0,-38.1119335118514,-57.8415353121543
195,Buenos aires,General Alvarado,Mar del Sur,0,0,2,0,0,0,0,142,144,453,--,--,SI,--,--,SI,SI,SI,SI,6280020.0,-38.3446881533109,-57.9920393065731
196,Buenos aires,General Alvarado,Mechongué,256,0,0,0,0,0,0,3,259,1307,SI,--,--,--,--,SI,SI,SI,SI,6280030.0,-38.1486545138318,-58.2230121065801
197,Buenos aires,General Alvarado,Miramar,4888,1656,74,1,76,2,0,960,7657,29433,SI,SI,SI,SI,SI,SI,SI,SI,SI,6280040.0,-38.2707429318083,-57.8404714577536
198,Buenos aires,General Arenales,Arribeños,271,401,1,201,15,0,0,265,1154,2910,SI,SI,SI,SI,--,SI,SI,SI,SI,6294010.0,-34.2101542565966,-61.3548577979495
199,Buenos aires,General Arenales,Ascensión,1200,395,0,0,250,0,0,139,1984,4179,SI,SI,--,--,--,SI,SI,SI,SI,6294020.0,-34.2368758979793,-61.103613881133
200,Buenos aires,General Arenales,Ferré,0,152,0,351,0,0,0,407,910,2004,--,SI,--,SI,--,SI,SI,SI,SI,6294040.0,-34.1250383813873,-61.132654886464
201,Buenos aires,General Arenales,General Arenales,0,863,1,291,0,0,0,410,1565,4321,--,SI,SI,SI,--,SI,SI,SI,SI,6294050.0,-34.3044679711077,-61.3056277788216
202,Buenos aires,General Arenales,La Angelita,26,0,0,0,2,0,0,67,95,265,SI,--,--,--,--,SI,SI,--,--,6294060.0,-34.2608740726731,-60.9685988224111
203,Buenos aires,General Arenales,La Trinidad,0,15,0,1,0,0,0,102,118,308,--,SI,--,SI,--,SI,--,--,--,6294070.0,-34.1068549430168,-61.1317020714357
204,Buenos aires,General Belgrano,General Belgrano,513,1916,5,2,0,1,0,886,3323,15394,SI,SI,SI,SI,SI,SI,SI,SI,SI,6301010.0,-35.7694577358026,-58.4944615102033
205,Buenos aires,General Belgrano,Gorchs,0,0,0,0,0,1,0,44,45,338,--,--,--,--,SI,SI,SI,SI,SI,6301020.0,-35.6733729629116,-58.9582999568816
206,Buenos aires,General Guido,General Guido,0,0,1,302,0,0,0,228,531,1291,--,--,SI,SI,--,SI,SI,SI,SI,6308010.0,-36.6431651777017,-57.7905019037041
207,Buenos aires,General Guido,Labarden,0,0,0,0,0,0,0,72,72,799,--,--,--,--,--,SI,SI,SI,SI,6308020.0,-36.9489668508723,-58.1035671819428
208,Buenos aires,General Juan Madariaga,General Juan Madariaga,728,486,8,4858,0,2,0,0,6082,18089,SI,SI,SI,SI,SI,--,SI,SI,SI,6315010.0,-36.9967730012079,-57.1374769071298
209,Buenos aires,General La Madrid,General La Madrid,2510,0,74,1148,74,0,0,265,4071,8073,SI,--,SI,SI,--,SI,SI,SI,SI,6322010.0,-37.2503992475804,-61.2595794125711
210,Buenos aires,General La Madrid,Las Martinetas,0,0,0,0,0,0,0,16,16,215,--,--,--,--,--,SI,SI,--,--,6322030.0,-37.1980813542863,-61.1220424031557
211,Buenos aires,General Las Heras,Lozano,0,0,0,0,0,1,0,0,1,0,--,--,--,--,SI,--,--,--,--,6329020.0,-34.8542796259808,-59.0533451317779
212,Buenos aires,General Las Heras,Villars,0,270,1,1,0,0,0,0,272,1147,--,SI,SI,SI,--,--,SI,--,--,6329060.0,-34.8300241949658,-58.9422589402025
213,Buenos aires,General Lavalle,General Lavalle,0,358,0,4,0,1,0,69,432,1827,--,SI,--,SI,SI,SI,SI,SI,SI,6336020.0,-36.4080851872455,-56.9433553335054
214,Buenos aires,General Lavalle,Pavón,0,0,0,201,22,0,0,3,226,942,--,--,--,SI,--,SI,--,SI,SI,6336030.0,-36.7089537726649,-56.7598433617574
215,Buenos aires,General Lavalle,Chacras de San Clemente,0,0,0,0,0,0,0,1,1,0,--,--,--,--,--,SI,--,--,--,6336020.0,-36.4080851872455,-56.9433553335054
216,Buenos aires,General Paz,Loma Verde,0,0,0,0,0,0,0,214,214,657,--,--,--,--,--,SI,SI,SI,SI,6343020.0,-35.2747490125694,-58.4041701894263
217,Buenos aires,General Paz,Ranchos,1242,0,11,773,11,0,0,1448,3485,7916,SI,--,SI,SI,--,SI,SI,SI,SI,6343030.0,-35.5173520233652,-58.3184247148653
218,Buenos aires,General Pinto,General Pinto,0,0,3,0,0,1,0,0,4,6557,--,--,SI,--,SI,--,SI,SI,SI,6351020.0,-34.764155990724,-61.8900674920122
219,Buenos aires,General Pueyrredón,Barrio Colinas Verdes,0,0,0,0,0,0,0,55,55,0,--,--,--,--,--,SI,--,SI,SI,6351020.0,-37.8931024789245,-57.8261645643114
220,Buenos aires,General Pueyrredón,Barrio El Boquerón,0,0,0,0,0,0,0,99,99,509,--,--,--,--,--,SI,--,--,SI,6357020.0,-38.0297229162982,-57.7995485049706
221,Buenos aires,General Pueyrredón,Barrio El Casal,0,0,0,0,0,0,0,94,94,0,--,--,--,--,--,SI,--,--,--,6357110.0,-37.8324145231571,-57.6311155465986
222,Buenos aires,General Pueyrredón,Barrio El Coyunco,0,0,0,25,0,0,0,87,112,0,--,--,--,SI,--,SI,--,SI,SI,6357110.0,-37.9050810135269,-57.7391824086455
223,Buenos aires,General Pueyrredón,Barrio La Gloria,0,0,0,0,0,0,0,350,350,415,--,--,--,--,--,SI,--,SI,SI,6357050.0,-37.9068268303117,-57.7858860640391
224,Buenos aires,General Pueyrredón,Barrio Santa Paula,0,0,0,127,0,0,0,97,224,644,--,--,--,SI,--,SI,--,SI,SI,6357060.0,-37.9317157840639,-57.683162032898
225,Buenos aires,General Pueyrredón,Batán,1313,0,0,1514,0,1,0,607,3435,10152,SI,--,--,SI,SI,SI,SI,SI,SI,6357070.0,-38.0086211557001,-57.7085500402678
226,Buenos aires,General Pueyrredón,Chapadmalal,83,0,0,1664,0,2,0,479,2228,4112,SI,--,--,SI,SI,SI,SI,SI,SI,6357080.0,-38.1757779275595,-57.6513390003209
227,Buenos aires,General Pueyrredón,Estación Chapadmalal,246,0,0,93,0,0,0,208,547,1633,SI,--,--,SI,--,SI,--,SI,SI,6357100.0,-38.036727731373,-57.7129897398616
228,Buenos aires,General Pueyrredón,Mar del Plata,15277,119493,533,110262,567,10,0,1153,247295,560913,SI,SI,SI,SI,SI,SI,SI,SI,SI,6357110.0,-38.0120914785136,-57.6064947153173
229,Buenos aires,General Pueyrredón,Sierra de los Padres,468,0,0,210,1,0,0,222,901,4249,SI,--,--,SI,--,SI,SI,SI,SI,6357120.0,-37.954166706805,-57.7715971022228
230,Buenos aires,General Pueyrredón,Camet,1226,0,0,377,0,1,0,357,1961,0,SI,--,--,SI,SI,SI,SI,SI,SI,6357090.0,-37.9130763908367,-57.552463851894
231,Buenos aires,General Pueyrredón,El Marquesado,0,0,0,0,0,0,0,8,8,196,--,--,--,--,--,SI,SI,--,--,6357090.0,-38.2369312519788,-57.763418077922
232,Buenos aires,General Rodríguez,General Rodríguez,1293,10669,21,7704,6074,1,0,509,26271,85315,SI,SI,SI,SI,SI,SI,SI,SI,SI,6364030.0,-34.6079239021063,-58.950282039134
233,Buenos aires,General Rodríguez,Barrio Ruta 24 Kilómetro 10,0,0,0,2,0,0,0,0,2,0,--,--,--,SI,--,--,--,SI,SI,6364030.0,-34.6882159472973,-58.9574297137089
234,Buenos aires,General San Martín,Barrio Parque General San Martin,0,0,3,2495,0,0,0,2,2500,421,--,--,SI,SI,--,SI,SI,--,SI,6371010.0,-34.5673433766504,-58.5843112459936
235,Buenos aires,General San Martín,Billinghurst,12,784,0,3338,0,0,0,0,4134,19664,SI,SI,--,SI,--,--,SI,SI,SI,6371010.0,-34.5751071711249,-58.5745828938046
236,Buenos aires,General San Martín,Ciudad Del Libertador General San Martin,3913,25272,5,5709,88,4,0,4,34995,29180,SI,SI,--,SI,SI,SI,SI,SI,SI,6371010.0,-34.5796986848297,-58.5420144816587
237,Buenos aires,General San Martín,Va Ma Irene De Los Remedios De Escalada,0,99,0,0,0,0,0,0,99,1265,--,SI,--,--,--,--,--,SI,SI,6371010.0,-34.5646397095177,-58.5922548425316
238,Buenos aires,General San Martín,Villa Ayacucho,0,162,0,439,0,0,0,0,601,3939,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5904132636755,-58.5530430923958
239,Buenos aires,General San Martín,Villa Ballester,1963,22554,1,7335,32,0,0,347,32232,36272,SI,SI,SI,SI,--,SI,SI,SI,SI,6371010.0,-34.5422846822324,-58.5583177179822
240,Buenos aires,General San Martín,Villa Bernardo Monteagudo,0,548,0,959,0,0,0,0,1507,8519,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5905899097986,-58.5396606594168
241,Buenos aires,General San Martín,Villa Chacabuco,0,734,0,16,0,0,0,0,750,5179,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5796744853293,-58.523036970803
242,Buenos aires,General San Martín,Villa Coronel Jose M. Zapiola,0,1336,0,1923,0,0,0,0,3259,22369,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5595169115142,-58.5772769308184
243,Buenos aires,General San Martín,Villa General Eugenio Necochea,0,3016,0,2336,0,0,0,0,5352,29982,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.51253320696,-58.5801478288493
244,Buenos aires,General San Martín,Villa General Jose Tomas Guido,0,1359,0,2033,0,0,0,0,3392,18828,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.553116323608,-58.5669976603922
245,Buenos aires,General San Martín,Villa General Juan G. Las Heras,0,607,0,971,0,0,0,0,1578,11866,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5612567076697,-58.5553936643491
246,Buenos aires,General San Martín,Villa Godoy Cruz,0,727,0,1129,0,0,0,0,1856,6116,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5433989252454,-58.5755928423118
247,Buenos aires,General San Martín,Villa Granaderos De San Martín,0,974,0,2357,0,0,0,382,3713,21113,--,SI,--,SI,--,SI,--,SI,SI,6371010.0,-34.5507646909435,-58.5284854572959
248,Buenos aires,General San Martín,Villa Gregoria Matorras,0,1069,0,1938,0,0,0,0,3007,16376,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5383846467918,-58.5491721010066
249,Buenos aires,General San Martín,Villa José León Suarez,1612,3637,0,674,16,0,0,2210,8149,16173,SI,SI,--,SI,--,SI,SI,SI,SI,6371010.0,-34.5253711653351,-58.5802550661988
250,Buenos aires,General San Martín,Villa Juan Martín De Pueyrredon,0,1153,0,2433,0,0,0,0,3586,18082,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5474839124216,-58.5750972559389
251,Buenos aires,General San Martín,Villa Libertad,0,1197,0,2303,0,0,0,0,3500,14404,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5846960052521,-58.5623334028073
252,Buenos aires,General San Martín,Villa Lynch,267,2222,2,14,2,0,0,0,2507,4097,SI,SI,--,SI,--,--,SI,SI,SI,6371010.0,-34.590146441043,-58.5234377223288
253,Buenos aires,General San Martín,Villa Maipu,97,1572,0,2867,0,0,0,545,5081,25120,SI,SI,--,SI,--,SI,SI,SI,SI,6371010.0,-34.5682131696117,-58.5245451491949
254,Buenos aires,General San Martín,Villa Parque Pres Figueroa Alcorta,0,203,0,327,0,0,0,0,530,3762,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5939487574993,-58.5321739553925
255,Buenos aires,General San Martín,Villa Parque San Lorenzo,0,170,0,360,32,0,0,0,562,4567,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5618730613851,-58.5336624494541
256,Buenos aires,General San Martín,Villa San Andrés,964,5813,0,1103,20,0,0,586,8486,10018,SI,SI,--,SI,--,SI,SI,SI,SI,6371010.0,-34.5659932905453,-58.5448069225448
257,Buenos aires,General San Martín,Villa Yapeyú,0,276,0,470,0,0,0,0,746,3654,--,SI,--,SI,--,--,--,SI,SI,6371010.0,-34.5716953020123,-58.5491073994839
258,Buenos aires,General San Martín,Ciudad Jardin El Libertador,0,12,0,0,0,0,0,0,12,63479,--,SI,--,--,--,--,SI,SI,SI,6371010.0,-34.5416520781805,-58.5959093634496
259,Buenos aires,General Viamonte,Baigorrita,562,0,0,0,0,0,0,61,623,1848,SI,--,--,--,--,SI,SI,--,SI,6385010.0,-34.7472686783062,-60.9889526585307
260,Buenos aires,General Viamonte,Los Toldos,262,0,1,4453,0,0,0,47,4763,14496,SI,--,SI,SI,--,SI,SI,SI,SI,6385030.0,-35.0010365651503,-61.0381497866181
261,Buenos aires,General Viamonte,Zavalía,0,0,0,0,0,0,0,31,31,327,--,--,--,--,--,SI,SI,--,--,6385050.0,-34.8949208760254,-61.0044538243489
262,Buenos aires,General Villegas,Banderaló,0,0,0,0,250,1,0,0,251,1339,--,--,--,--,SI,--,--,SI,SI,6392010.0,-35.0124666610174,-63.3741563457186
263,Buenos aires,General Villegas,Cañada Seca,0,0,0,0,200,0,0,0,200,718,--,--,--,--,--,--,--,--,SI,6392020.0,-34.4155054560621,-62.9618553806295
264,Buenos aires,General Villegas,Coronel Charlone,317,0,0,60,0,1,0,0,378,1348,SI,--,--,SI,SI,--,SI,SI,SI,6392030.0,-34.672994561958,-63.3724454840572
265,Buenos aires,General Villegas,Emilio V. Bunge,0,0,0,0,0,1,0,0,1,1986,--,--,--,--,SI,--,SI,SI,SI,6392040.0,-34.7798328261907,-63.1960964862342
266,Buenos aires,General Villegas,Piedritas,368,0,0,189,0,1,0,58,616,2160,SI,--,--,SI,SI,SI,SI,SI,SI,6392080.0,-34.771104540922,-62.9846965760316
267,Buenos aires,General Villegas,Santa Regina,0,75,0,0,0,0,0,0,75,554,--,SI,--,--,--,--,SI,--,SI,6392100.0,-34.548335663977,-63.1732728724567
268,Buenos aires,General Villegas,Pichincha,0,0,0,0,0,1,0,0,1,18,--,--,--,--,SI,--,--,--,--,6392070.0,-34.5804516676438,-62.3516395240412
269,Buenos aires,Guaminí,Casbas,0,0,1,0,0,0,0,130,131,4450,--,--,SI,--,--,SI,SI,SI,SI,6399020.0,-36.7580953396186,-62.5017754084549
270,Buenos aires,Guaminí,Guaminí,0,0,0,75,0,0,0,349,424,2845,--,--,--,SI,--,SI,SI,SI,SI,6399040.0,-37.0120881308673,-62.4166857296556
271,Buenos aires,Guaminí,Arroyo Venado,0,0,0,0,0,0,0,43,43,56,--,--,--,--,--,SI,--,--,--,6399010.0,-37.0864662845331,-62.5391482291111
272,Buenos aires,Guaminí,Garré,0,0,0,288,0,0,0,0,288,1036,--,--,--,SI,--,--,SI,--,SI,6399030.0,-36.5604378772819,-62.5981120377825
273,Buenos aires,Hipólito Yrigoyen,Henderson,113,0,1,0,0,0,0,810,924,8645,SI,--,SI,--,--,SI,SI,SI,SI,6406010.0,-36.2994630370091,-61.7178401805261
274,Buenos aires,Hurlingham,Hurlingham,548,15356,57,16946,65,0,0,296,33268,63307,SI,SI,SI,SI,--,SI,SI,SI,SI,6408010.0,-34.5930931356257,-58.6357209509749
275,Buenos aires,Hurlingham,Villa Santos Tesei,122,7257,27,13191,1,0,0,72,20670,66463,SI,SI,SI,SI,--,SI,SI,SI,SI,6408010.0,-34.6123944448227,-58.6538103691925
276,Buenos aires,Hurlingham,William C. Morris,0,17,0,13,0,0,0,351,381,51471,--,SI,--,SI,--,SI,--,SI,SI,6408010.0,-34.5815622830288,-58.6583005365543
277,Buenos aires,Ituzaingó,Ituzaingó Centro,419,26927,122,22285,122,3,0,199,50077,111138,SI,SI,SI,SI,SI,SI,SI,SI,SI,6410010.0,-34.6440551161203,-58.688489332955
278,Buenos aires,Ituzaingó,Ituzaingó Sur,0,0,0,0,0,0,0,30,30,23264,--,--,--,--,--,SI,--,SI,SI,6410010.0,-34.6699430265699,-58.6733044157835
279,Buenos aires,Ituzaingó,Villa Gobernador Udaondo,21,8869,9,3253,0,0,0,338,12490,33422,SI,SI,SI,SI,--,SI,SI,SI,SI,6410010.0,-34.6168695808944,-58.693287500009
280,Buenos aires,José C. Paz,Del Viso,0,241,0,0,0,0,0,0,241,6873,--,SI,--,--,--,--,--,SI,SI,6412010.0,-34.480495794913,-58.8042588983994
281,Buenos aires,José C. Paz,José C Paz,2429,29183,84,12224,482,3,0,108,44513,250301,SI,SI,SI,SI,SI,SI,SI,SI,SI,6412010.0,-34.5211611965464,-58.770881112578
282,Buenos aires,José C. Paz,Tortuguitas,0,1558,0,0,0,0,0,0,1558,8806,--,SI,--,--,--,--,--,SI,SI,6412010.0,-34.4918483987206,-58.7863780316191
283,Buenos aires,Junín,Agustín Roca,0,0,0,89,0,0,0,210,299,331,--,--,--,SI,--,SI,SI,--,SI,6413010.0,-34.508084406003,-60.8648956546314
284,Buenos aires,Junín,Agustina,0,0,0,8,0,0,0,0,8,155,--,--,--,SI,--,--,SI,SI,SI,6413020.0,-34.4607068571169,-61.067072329925
285,Buenos aires,Junín,Balneario Laguna de Gómez,0,0,0,0,0,0,0,4,4,230,--,--,--,--,--,SI,--,SI,SI,6413030.0,-34.6606435780718,-61.0183645929666
286,Buenos aires,Junín,Fortín Tiburcio,0,0,0,0,0,0,0,69,69,257,--,--,--,--,--,SI,SI,--,--,6413040.0,-34.3467322372427,-61.1310781728463
287,Buenos aires,Junín,Junín,3103,18154,87,4314,89,1,0,7694,33442,87509,SI,SI,SI,SI,SI,SI,SI,SI,SI,6413050.0,-34.5838316271397,-60.9472651715327
288,Buenos aires,Junín,Laplacette,0,0,0,1,0,0,16,0,17,22,--,--,--,SI,--,SI,--,--,--,6413060.0,-34.7245238530675,-61.1553171474145
289,Buenos aires,Junín,Morse,0,57,0,254,0,0,0,117,428,563,--,SI,--,SI,--,SI,SI,--,SI,6413070.0,-34.7608898130707,-60.8419122487126
290,Buenos aires,Junín,Saforcada,0,0,0,0,1,0,0,75,76,431,--,--,--,--,--,SI,SI,SI,SI,6413080.0,-34.5752591285936,-61.0747308195452
291,Buenos aires,La Costa,Las Toninas,435,1076,2,68,401,0,0,26,2008,5278,SI,SI,SI,SI,--,SI,SI,SI,SI,6420010.0,-36.4883976285615,-56.7004352579533
292,Buenos aires,La Costa,Mar de Ajó - San Bernardo,1442,4326,33,9049,1042,0,0,1,15893,28466,SI,SI,SI,SI,--,SI,SI,SI,SI,6420020.0,-36.6874110140403,-56.6841400639982
293,Buenos aires,La Costa,San Clemente del Tuyú,1968,3551,5,743,2343,0,0,40,8650,12126,SI,SI,SI,SI,--,SI,SI,SI,SI,6420030.0,-36.3532388310754,-56.723944139417
294,Buenos aires,La Costa,Santa Teresita - Mar del Tuyú,4615,7654,16,191,18,0,0,201,12695,23581,SI,SI,SI,SI,--,SI,SI,SI,SI,6420040.0,-36.5409111808415,-56.705867443875
295,Buenos aires,La Costa,Aguas Verdes,28,0,0,141,0,0,0,1,170,0,SI,--,--,SI,--,SI,--,SI,SI,6420030.0,-36.6552111489067,-56.6949520678334
